id,nombre_actual,nombre_comercial,categoria_nueva,subcategoria,precio_costo,precio_publico,stock,activo,url
1074,Frasco Esmerilado C/Asa (SU-FRASASES),Frasco Esmerilado C/Asa (SU-FRASASES),REGALOS PERSONALIZADOS,Regalos,89.0,222.5,1,True,https://disershop.com.uy/día-de-la-madre/personalizacion/frasco-esmerilado-c-asa
1233,Inscripcion Taller DTF 19/12/2026,Inscripcion Taller DTF 19/12/2026,REGALOS PERSONALIZADOS,Regalos,3190.0,7975.0,1,True,https://disershop.com.uy/inscripciones-emprende/inscripciones-dtf/inscripcion-taller-dtf-19122026
1234,Inscripcion Taller DTF 22/08/2026,Inscripcion Taller DTF 22/08/2026,REGALOS PERSONALIZADOS,Regalos,3190.0,7975.0,1,True,https://disershop.com.uy/inscripciones-emprende/inscripciones-dtf/inscripcion-taller-dtf-22082026
1235,Inscripcion Taller DTF 24/10/2026,Inscripcion Taller DTF 24/10/2026,REGALOS PERSONALIZADOS,Regalos,3190.0,7975.0,1,True,https://disershop.com.uy/inscripciones-emprende/inscripciones-dtf/inscripcion-taller-dtf-24102026
1236,Inscripción Taller Sublimación 10/10/2026,Inscripción Taller Sublimación 10/10/2026,REGALOS PERSONALIZADOS,Regalos,3190.0,7975.0,1,True,https://disershop.com.uy/inscripciones-emprende/inscripciones-sublimacion/inscripcion-taller-sublimacion-10102026
1237,Inscripción Taller Sublimación 12/12/2026,Inscripción Taller Sublimación 12/12/2026,REGALOS PERSONALIZADOS,Regalos,3190.0,7975.0,1,True,https://disershop.com.uy/inscripciones-emprende/inscripciones-sublimacion/inscripcion-taller-sublimacion-12122026
1238,Inscripción Taller Sublimación 14/11/2026,Inscripción Taller Sublimación 14/11/2026,REGALOS PERSONALIZADOS,Regalos,3190.0,7975.0,1,True,https://disershop.com.uy/inscripciones-emprende/inscripciones-sublimacion/inscripcion-taller-sublimacion-14112026
1239,Inscripción Taller Sublimación 19/09/2026,Inscripción Taller Sublimación 19/09/2026,REGALOS PERSONALIZADOS,Regalos,3190.0,7975.0,1,True,https://disershop.com.uy/inscripciones-emprende/inscripciones-sublimacion/inscripcion-taller-sublimacion-19092026
1369,"Lapicero MDF sub. 7,5x9cm","Lapicero MDF sub. 7,5x9cm",REGALOS PERSONALIZADOS,Regalos,119.0,297.5,1,True,https://disershop.com.uy/emprendedores/sublimables/mdf/lapicero-mdf-sub-7-5x9cm
1400,Mate Acero Camionero 260ml Oliva,Mate Acero Camionero 260ml Oliva,REGALOS PERSONALIZADOS,Regalos,389.0,972.5,1,True,https://disershop.com.uy/oficina-y-hogar/hogar/mates-sw/mate-acero-camionero-260ml-oliva
1401,Mate Acero Camionero 260ml Rosado,Mate Acero Camionero 260ml Rosado,REGALOS PERSONALIZADOS,Regalos,389.0,972.5,1,True,https://disershop.com.uy/oficina-y-hogar/hogar/mates-sw/mate-acero-camionero-260ml-rosado
1402,Mate Acero Camionero 260ml Turquesa,Mate Acero Camionero 260ml Turquesa,REGALOS PERSONALIZADOS,Regalos,389.0,972.5,0,True,https://disershop.com.uy/oficina-y-hogar/hogar/mates-sw/mate-acero-camionero-260ml-turquesa
1403,Mate Acero Camionero Azul,Mate Acero Camionero Azul,REGALOS PERSONALIZADOS,Regalos,389.0,972.5,0,True,https://disershop.com.uy/oficina-y-hogar/hogar/mates-sw/mate-acero-camionero-azul
1404,Mate Acero Camionero Blanco,Mate Acero Camionero Blanco,REGALOS PERSONALIZADOS,Regalos,389.0,972.5,0,True,https://disershop.com.uy/oficina-y-hogar/hogar/mates-sw/mate-acero-camionero-blanco
1405,Mate Acero Camionero Gris,Mate Acero Camionero Gris,REGALOS PERSONALIZADOS,Regalos,389.0,972.5,1,True,https://disershop.com.uy/oficina-y-hogar/hogar/mates-sw/mate-acero-camionero-gris
1406,Mate Acero Camionero Negro,Mate Acero Camionero Negro,REGALOS PERSONALIZADOS,Regalos,389.0,972.5,0,True,https://disershop.com.uy/oficina-y-hogar/hogar/mates-sw/mate-acero-camionero-negro
2518,Mate Acero Clasico 240 ml Azul,Mate Acero Clasico 240 ml Azul,REGALOS PERSONALIZADOS,Regalos,,,0,False,https://disershop.com.uy/oficina-y-hogar/hogar/mates-sw/mate-acero-clasico-240-ml-azul
2519,Mate Acero Clasico 240 ml Celeste,Mate Acero Clasico 240 ml Celeste,REGALOS PERSONALIZADOS,Regalos,,,0,False,https://disershop.com.uy/oficina-y-hogar/hogar/mates-sw/mate-acero-clasico-240-ml-celeste
1407,Mate Mágico Sublimable (SU-MATESUBMA),Mate Mágico Sublimable (SU-MATESUBMA),REGALOS PERSONALIZADOS,Regalos,79.0,197.5,0,True,https://disershop.com.uy/sublimacion-todo/kit-matero/mate-mágico-sublimable
1408,Mate SW de Acero 236ml Blanco,Mate SW de Acero 236ml Blanco,REGALOS PERSONALIZADOS,Regalos,349.0,872.5,0,True,https://disershop.com.uy/oficina-y-hogar/hogar/mates-sw/mate-sw-de-acero-236ml-blanco
2520,Mate SW de Acero 236ml Negro,Mate SW de Acero 236ml Negro,REGALOS PERSONALIZADOS,Regalos,,,0,False,https://disershop.com.uy/oficina-y-hogar/hogar/mates-sw/mate-sw-de-acero-236ml-negro
1409,Mate Sublimable II,Mate Sublimable II,REGALOS PERSONALIZADOS,Regalos,99.0,247.5,0,True,https://disershop.com.uy/cibermayorista-en-disershop/10-off/mate-sublimable-ii
1410,Matera Madera Cristal sub. 11x25x28cm,Matera Madera Cristal sub. 11x25x28cm,REGALOS PERSONALIZADOS,Regalos,469.0,1172.5,1,True,https://disershop.com.uy/oficina-y-hogar/hogar/laptops-y-accesorios/matera-mdf-sub-11x25x28cm
1411,Matera Morral Tafeta Negro,Matera Morral Tafeta Negro,REGALOS PERSONALIZADOS,Regalos,990.0,2475.0,1,True,https://disershop.com.uy/oficina-y-hogar/hogar/laptops-y-accesorios/matera-morral-tafeta-negro
2521,Matera Sublimable,Matera Sublimable,REGALOS PERSONALIZADOS,Regalos,,,0,False,https://disershop.com.uy/sublimacion-todo?product_id=17893
1412,Matera de Madera 001,Matera de Madera 001,REGALOS PERSONALIZADOS,Regalos,299.0,747.5,1,True,https://disershop.com.uy/oficina-y-hogar/hogar/laptops-y-accesorios/matera-de-madera-001
2523,Medallita para Grabado Azul,Medallita para Grabado Azul,REGALOS PERSONALIZADOS,Regalos,,,0,False,https://disershop.com.uy/medallita-para-grabado-azul
2524,Medallita para Grabado Negro,Medallita para Grabado Negro,REGALOS PERSONALIZADOS,Regalos,,,0,False,https://disershop.com.uy/medallita-para-grabado-negro
2525,Medallita para Grabado Rojo,Medallita para Grabado Rojo,REGALOS PERSONALIZADOS,Regalos,,,0,False,https://disershop.com.uy/medallita-para-grabado-rojo
2526,Medallita para Grabado Rosa,Medallita para Grabado Rosa,REGALOS PERSONALIZADOS,Regalos,,,0,False,https://disershop.com.uy/medallita-para-grabado-rosa
1427,Memo Test MDF sub. 10 piezas 6x6cm c/caja,Memo Test MDF sub. 10 piezas 6x6cm c/caja,REGALOS PERSONALIZADOS,Regalos,129.0,322.5,0,True,https://disershop.com.uy/emprendedores/sublimables/mdf/memo-test-mdf-sub-10-piezas-6x6cm-c-caja
1434,Mochila Matera,Mochila Matera,REGALOS PERSONALIZADOS,Regalos,655.0,1637.5,0,True,https://disershop.com.uy/oficina-y-hogar/hogar/laptops-y-accesorios/mochila-matera
2535,Mochila Matera Negro,Mochila Matera Negro,REGALOS PERSONALIZADOS,Regalos,,,0,False,https://disershop.com.uy/productos/vestimenta/bolsos-y-mochilas/mochila-matera-negro
1457,Moña Escolar 1.25m,Moña Escolar 1.25m,REGALOS PERSONALIZADOS,Regalos,69.0,172.5,1,True,https://disershop.com.uy/todo-para-la-vuelta-a-clases/moña-escolar-1-25m
1473,Pack Caja Sublimable 01 X10 Unidades,Pack Caja Sublimable 01 X10 Unidades,REGALOS PERSONALIZADOS,Regalos,290.0,725.0,1,True,https://disershop.com.uy/cibermayorista-en-disershop/10-off/caja-sublimable-01-x10-unidades
1474,Pack Caja Sublimable 02 X10 Unidades,Pack Caja Sublimable 02 X10 Unidades,REGALOS PERSONALIZADOS,Regalos,290.0,725.0,0,True,https://disershop.com.uy/cibermayorista-en-disershop/10-off/caja-sublimable-02-x10-unidades
1475,Pack Caja Sublimable 03 X10 Unidades,Pack Caja Sublimable 03 X10 Unidades,REGALOS PERSONALIZADOS,Regalos,390.0,975.0,1,True,https://disershop.com.uy/cibermayorista-en-disershop/10-off/caja-sublimable-03-x10-unidades
1476,Pack Caja Sublimable 04 X10 Unidades,Pack Caja Sublimable 04 X10 Unidades,REGALOS PERSONALIZADOS,Regalos,290.0,725.0,1,True,https://disershop.com.uy/cibermayorista-en-disershop/10-off/pack-caja-sublimable-04-x10-unidades
1578,Pie Soporte Para Platos 10,Pie Soporte Para Platos 10,REGALOS PERSONALIZADOS,Regalos,13.0,32.5,0,True,https://disershop.com.uy/volvieron-a-disershop/pie-soporte-para-platos-10
1579,Pie Soporte para Platos 8,Pie Soporte para Platos 8,REGALOS PERSONALIZADOS,Regalos,12.0,30.0,0,True,https://disershop.com.uy/volvieron-a-disershop/pie-soporte-para-platos-8
1580,Pie Soporte para Platos 8 Transparente,Pie Soporte para Platos 8 Transparente,REGALOS PERSONALIZADOS,Regalos,11.0,27.5,1,True,https://disershop.com.uy/sublimacion-todo/pie-soporte-para-platos-8-transparente
1607,Placa MDF sub. 15x15cm 3mm espesor,Placa MDF sub. 15x15cm 3mm espesor,REGALOS PERSONALIZADOS,Regalos,79.0,197.5,0,True,https://disershop.com.uy/emprendedores/sublimables/mdf/placa-mdf-sub-15x15cm-3mm-espesor
1608,Placa MDF sub. 20x29cm 3mm espesor,Placa MDF sub. 20x29cm 3mm espesor,REGALOS PERSONALIZADOS,Regalos,149.0,372.5,0,True,https://disershop.com.uy/emprendedores/sublimables/mdf/placa-mdf-sub-20x29cm-3mm-espesor
1609,"Placa Madera Dura Sublimable 30x30x0,3","Placa Madera Dura Sublimable 30x30x0,3",REGALOS PERSONALIZADOS,Regalos,159.0,397.5,0,True,https://disershop.com.uy/emprendedores/sublimables/placa-madera-dura-sublimable-30x30x0-3-1
1610,"Placa Multilaminada Sublimable 30x30x0,5","Placa Multilaminada Sublimable 30x30x0,5",REGALOS PERSONALIZADOS,Regalos,179.0,447.5,0,True,https://disershop.com.uy/emprendedores/sublimables/placa-multilaminada-sublimable-30x30x0-5
1611,"Placa c/Base N° 3 - 9,5cmx14,5cm 5 unidades","Placa c/Base N° 3 - 9,5cmx14,5cm 5 unidades",REGALOS PERSONALIZADOS,Regalos,449.0,1122.5,0,True,https://disershop.com.uy/emprendedores/sublimables/mdf/placa-c-base-n°-3-9-5cmx14-5cm-5-unidades
1614,Plato Sublimable 8,Plato Sublimable 8,REGALOS PERSONALIZADOS,Regalos,69.0,172.5,1,True,https://disershop.com.uy/cibermayorista-en-disershop/10-off/plato-sublimable-8
1621,Porta llave de pared Madera Cristal Sub.,Porta llave de pared Madera Cristal Sub.,REGALOS PERSONALIZADOS,Regalos,109.0,272.5,0,True,https://disershop.com.uy/emprendedores/sublimables/mdf/porta-llave-de-pared-mdf-sub
1622,Porta retrato MDF sub. 10x8cm 5 unidades,Porta retrato MDF sub. 10x8cm 5 unidades,REGALOS PERSONALIZADOS,Regalos,289.0,722.5,0,True,https://disershop.com.uy/emprendedores/sublimables/mdf/porta-retrato-mdf-sub-10x8cm-5-unidades
1623,"Porta retrato Madera Cristal sub. Feliz Día 12,5x15cm 5 unidades","Porta retrato Madera Cristal sub. Feliz Día 12,5x15cm 5 unidades",REGALOS PERSONALIZADOS,Regalos,449.0,1122.5,0,True,https://disershop.com.uy/emprendedores/sublimables/mdf/porta-retrato-mdf-sub-feliz-día-12-5x15cm-5-unidades
1634,Puzzle 20X29 Cms. 120 Piezas (SU-PZ-48),Puzzle 20X29 Cms. 120 Piezas (SU-PZ-48),REGALOS PERSONALIZADOS,Regalos,45.0,112.5,0,True,https://disershop.com.uy/emprendedores/sublimables/cartulina-cristal/puzzle-20x29-cms-120-piezas
1635,Reloj cuadrado Madera Cristal sub. 20x20cm c/soporte y caja,Reloj cuadrado Madera Cristal sub. 20x20cm c/soporte y caja,REGALOS PERSONALIZADOS,Regalos,319.0,797.5,0,True,https://disershop.com.uy/emprendedores/sublimables/mdf/reloj-cuadrado-mdf-sub-20x20cm-c-soporte-y-caja
1636,Reloj redondo Madera Cristal sub. 20cm c/soporte y caja,Reloj redondo Madera Cristal sub. 20cm c/soporte y caja,REGALOS PERSONALIZADOS,Regalos,319.0,797.5,0,True,https://disershop.com.uy/emprendedores/sublimables/mdf/reloj-redondo-mdf-sub-20cm-c-soporte-y-caja
2713,"Soporte De Mdf 10X10X1,6 Cm (SU-SOPMDF)","Soporte De Mdf 10X10X1,6 Cm (SU-SOPMDF)",REGALOS PERSONALIZADOS,Regalos,,,1,False,https://disershop.com.uy/emprendedores/sublimables/soporte-de-mdf-10x10x1-6-cm
1811,Soporte MDF sub. 5 unidades,Soporte MDF sub. 5 unidades,REGALOS PERSONALIZADOS,Regalos,149.0,372.5,1,True,https://disershop.com.uy/sublimacion-todo/soporte-mdf-sub-5-unidades
1816,TABLA BAMBOO CON ARO DSR40 24x34,TABLA BAMBOO CON ARO DSR40 24x34,REGALOS PERSONALIZADOS,Regalos,249.0,622.5,1,True,https://disershop.com.uy/empresariales-promocionales/tablas-y-accesorios/tabla-bamboo-con-aro-dsr40-24x34
1817,TABLA BAMBOO DSR33 32x22cm,TABLA BAMBOO DSR33 32x22cm,REGALOS PERSONALIZADOS,Regalos,199.0,497.5,0,True,https://disershop.com.uy/empresariales-promocionales/tablas-y-accesorios/tabla-bamboo-dsr33-32x22cm
1818,TABLA BAMBOO DSR36 32x22cm,TABLA BAMBOO DSR36 32x22cm,REGALOS PERSONALIZADOS,Regalos,199.0,497.5,0,True,https://disershop.com.uy/empresariales-promocionales/tablas-y-accesorios/tabla-bamboo-dsr36-32x22cm
1820,Tabla Combinada Para Grabar Redonda Acacia 30cm Disershop,Tabla Combinada Para Grabar Redonda Acacia 30cm Disershop,REGALOS PERSONALIZADOS,Regalos,750.0,1875.0,1,True,https://disershop.com.uy/hogar-muebles-y-jardín/accesorios-para-cámaras/cuadernolas/pinceles/tabla-combinada-para-grabar-redonda-acacia-30cm
1834,Tabla combinada para grabar 38x18cm,Tabla combinada para grabar 38x18cm,REGALOS PERSONALIZADOS,Regalos,590.0,1475.0,0,True,https://disershop.com.uy/empresariales-promocionales/tablas-y-accesorios/tabla-combinada-para-grabar-38x18cm
1835,Tabla combinada para grabar 40x23cm,Tabla combinada para grabar 40x23cm,REGALOS PERSONALIZADOS,Regalos,650.0,1625.0,0,True,https://disershop.com.uy/empresariales-promocionales/tablas-y-accesorios/tabla-combinada-para-grabar-40x23cm
2738,Tapa Sublimable 16x22 10 unidades,Tapa Sublimable 16x22 10 unidades,REGALOS PERSONALIZADOS,Regalos,,,0,False,https://disershop.com.uy/emprendedores/sublimables/cartulina-cristal/tapa-sublimable-16x22-10-unidades
2739,Tapa Sublimable 2024 10 unidades,Tapa Sublimable 2024 10 unidades,REGALOS PERSONALIZADOS,Regalos,,,0,False,https://disershop.com.uy/sublimacion-todo?product_id=19639
1837,"Tateti Madera Cristal sub. 14,5x14,5cm","Tateti Madera Cristal sub. 14,5x14,5cm",REGALOS PERSONALIZADOS,Regalos,99.0,247.5,0,True,https://disershop.com.uy/emprendedores/sublimables/mdf/tateti-mdf-sub-14-5x14-5cm
591,Caja Blanca Para Jarros Sublimables (SU-MG-CAJA),Caja Blanca Para Jarros Sublimables (SU-MG-CAJA),REGALOS PERSONALIZADOS,Tazas,6.0,15.0,1,True,https://disershop.com.uy/día-de-la-madre/personalizacion/caja-blanca-para-jarros-sublimables
592,Caja De Jarros Sublimables AA 36 Unidades (SU-MG-AA-036),Caja De Jarros Sublimables AA 36 Unidades (SU-MG-AA-036),REGALOS PERSONALIZADOS,Tazas,1404.0,3510.0,1,True,https://disershop.com.uy/sublimacion-todo/jarros-sublimables/jarros-blancos/caja-de-jarros-sublimables-aa-36-unidades
2096,Caja Sublimable p/ taza c/ventana 10 unidades,Caja Sublimable p/ taza c/ventana 10 unidades,REGALOS PERSONALIZADOS,Tazas,,,0,False,https://disershop.com.uy/emprendedores/sublimables/cartulina-cristal/caja-sublimable-p-taza-c-ventana-10-unidades
759,Camiseta Slim TC Mostaza,Camiseta Slim TC Mostaza,REGALOS PERSONALIZADOS,Tazas,149.0,372.5,1,True,https://disershop.com.uy/productos/vestimenta/camisetas/camiseta-slim-tc-mostaza
1243,Jarro 11oz Esmerilado Neon Azul,Jarro 11oz Esmerilado Neon Azul,REGALOS PERSONALIZADOS,Tazas,69.0,172.5,1,True,https://disershop.com.uy/emprendedores/sublimables/jarros-emprendedores/jarro-11oz-esmerilado-neon-azul
1244,Jarro 11oz Esmerilado Neon Celeste,Jarro 11oz Esmerilado Neon Celeste,REGALOS PERSONALIZADOS,Tazas,69.0,172.5,1,True,https://disershop.com.uy/emprendedores/sublimables/jarros-emprendedores/jarro-11oz-esmerilado-neon-celeste
1245,Jarro 11oz Esmerilado Neon Fucsia,Jarro 11oz Esmerilado Neon Fucsia,REGALOS PERSONALIZADOS,Tazas,69.0,172.5,1,True,https://disershop.com.uy/emprendedores/sublimables/jarros-emprendedores/jarro-11oz-esmerilado-neon-fucsia
1246,Jarro 11oz Esmerilado Neon Naranja,Jarro 11oz Esmerilado Neon Naranja,REGALOS PERSONALIZADOS,Tazas,69.0,172.5,1,True,https://disershop.com.uy/emprendedores/sublimables/jarros-emprendedores/jarro-11oz-esmerilado-neon-naranja
1247,Jarro 11oz Esmerilado Neon Rojo,Jarro 11oz Esmerilado Neon Rojo,REGALOS PERSONALIZADOS,Tazas,69.0,172.5,1,True,https://disershop.com.uy/emprendedores/sublimables/jarros-emprendedores/jarro-11oz-esmerilado-neon-rojo
1248,Jarro Acero Esmaltado 11oz Blanco,Jarro Acero Esmaltado 11oz Blanco,REGALOS PERSONALIZADOS,Tazas,169.0,422.5,1,True,https://disershop.com.uy/emprendedores/sublimables/metálicos/jarro-acero-esmaltado-11oz-blanco
1249,Jarro Acero Sublimable 300ml Blanco,Jarro Acero Sublimable 300ml Blanco,REGALOS PERSONALIZADOS,Tazas,159.0,397.5,0,True,https://disershop.com.uy/sublimacion-todo/jarros-sublimables/jarros-blancos/jarro-acero-sublimable-300ml-blanco
1250,Jarro Apilable 300ml Blanco / Naranja,Jarro Apilable 300ml Blanco / Naranja,REGALOS PERSONALIZADOS,Tazas,79.0,197.5,1,True,https://disershop.com.uy/emprendedores/sublimables/jarros-emprendedores/jarro-apilable-300ml-blanco-naranja
1251,Jarro Apilable 300ml Blanco / Negro,Jarro Apilable 300ml Blanco / Negro,REGALOS PERSONALIZADOS,Tazas,79.0,197.5,1,True,https://disershop.com.uy/emprendedores/sublimables/jarros-emprendedores/jarro-apilable-300ml-blanco-negro
1252,Jarro Apilable 300ml Blanco / Turquesa,Jarro Apilable 300ml Blanco / Turquesa,REGALOS PERSONALIZADOS,Tazas,79.0,197.5,1,True,https://disershop.com.uy/emprendedores/sublimables/jarros-emprendedores/jarro-apilable-300ml-blanco-turquesa
1253,Jarro Apilable 300ml Blanco / Violeta,Jarro Apilable 300ml Blanco / Violeta,REGALOS PERSONALIZADOS,Tazas,79.0,197.5,1,True,https://disershop.com.uy/emprendedores/sublimables/jarros-emprendedores/jarro-apilable-300ml-blanco-violeta
1254,Jarro Base Glitter Azul 11oz,Jarro Base Glitter Azul 11oz,REGALOS PERSONALIZADOS,Tazas,59.0,147.5,1,True,https://disershop.com.uy/emprendedores/sublimables/jarros-emprendedores/jarro-base-glitter-azul-11oz
1255,Jarro Base Glitter Dorado 11oz,Jarro Base Glitter Dorado 11oz,REGALOS PERSONALIZADOS,Tazas,49.0,122.5,0,True,https://disershop.com.uy/emprendedores/sublimables/jarros-emprendedores/jarro-base-glitter-dorado-11oz
1256,Jarro Base Glitter Rojo 11oz,Jarro Base Glitter Rojo 11oz,REGALOS PERSONALIZADOS,Tazas,49.0,122.5,0,True,https://disershop.com.uy/emprendedores/sublimables/jarros-emprendedores/jarro-base-glitter-rojo-11oz
1257,Jarro Base Glitter Rosado 11oz,Jarro Base Glitter Rosado 11oz,REGALOS PERSONALIZADOS,Tazas,79.0,197.5,0,True,https://disershop.com.uy/emprendedores/sublimables/jarros-emprendedores/jarro-base-glitter-rosado-11oz
1258,Jarro Chapado 11oz Plateado Celeste,Jarro Chapado 11oz Plateado Celeste,REGALOS PERSONALIZADOS,Tazas,49.0,122.5,1,True,https://disershop.com.uy/emprendedores/sublimables/jarros-emprendedores/jarro-chapado-11oz-plateado-celeste
1259,Jarro Chapado 11oz Plateado Rosado,Jarro Chapado 11oz Plateado Rosado,REGALOS PERSONALIZADOS,Tazas,49.0,122.5,1,True,https://disershop.com.uy/emprendedores/sublimables/jarros-emprendedores/jarro-chapado-11oz-plateado-rosado
1260,Jarro Esmaltado Glossy 360ml Coral,Jarro Esmaltado Glossy 360ml Coral,REGALOS PERSONALIZADOS,Tazas,189.0,472.5,1,True,https://disershop.com.uy/emprendedores/sublimables/jarros-emprendedores/jarro-esmaltado-glossy-360ml-coral-1
1261,Jarro Esmaltado Glossy 360ml Rosado,Jarro Esmaltado Glossy 360ml Rosado,REGALOS PERSONALIZADOS,Tazas,99.0,247.5,1,True,https://disershop.com.uy/cibermayorista-en-disershop/monitores-y-accesorios/jarro-esmaltado-glossy-360ml-rosado
1262,Jarro Esmaltado Glossy 360ml Turquesa,Jarro Esmaltado Glossy 360ml Turquesa,REGALOS PERSONALIZADOS,Tazas,189.0,472.5,0,True,https://disershop.com.uy/emprendedores/sublimables/jarros-emprendedores/jarro-esmaltado-glossy-360ml-turquesa
1263,Jarro Esmaltado Glossy 360ml Verde,Jarro Esmaltado Glossy 360ml Verde,REGALOS PERSONALIZADOS,Tazas,189.0,472.5,0,True,https://disershop.com.uy/emprendedores/sublimables/metálicos/jarro-esmaltado-glossy-360ml-verde
1264,Jarro Esmaltado Glossy 360ml Violeta,Jarro Esmaltado Glossy 360ml Violeta,REGALOS PERSONALIZADOS,Tazas,189.0,472.5,1,True,https://disershop.com.uy/emprendedores/sublimables/jarros-emprendedores/jarro-esmaltado-glossy-360ml-violeta
1265,Jarro Fluorescente 11oz Amarillo,Jarro Fluorescente 11oz Amarillo,REGALOS PERSONALIZADOS,Tazas,49.0,122.5,0,True,https://disershop.com.uy/emprendedores/sublimables/jarros-emprendedores/jarro-fluorescente-11oz-amarillo
1266,Jarro Fluorescente 11oz Fucsia,Jarro Fluorescente 11oz Fucsia,REGALOS PERSONALIZADOS,Tazas,49.0,122.5,1,True,https://disershop.com.uy/emprendedores/sublimables/jarros-emprendedores/jarro-fluorescente-11oz-fucsia
1267,Jarro Fluorescente 11oz Naranja,Jarro Fluorescente 11oz Naranja,REGALOS PERSONALIZADOS,Tazas,49.0,122.5,0,True,https://disershop.com.uy/emprendedores/sublimables/jarros-emprendedores/jarro-fluorescente-11oz-naranja
